Geneid         	YRIERR188044  	YRIERR188104  	YRIERR188234  	GBRERR188245  	GBRERR188257  	YRIERR188273  	GBRERR188337  	GBRERR188383  	GBRERR188401  	GBRERR188428  	YRIERR188454  	YRIERR204916
NM_001287758	0	0	0	0	0	0	0	0	0	0	0	0
NM_001287759	0	0	0	0	0	0	0	0	0	0	0	0
NM_001287760	0	0	0	0	0	0	0	0	0	0	0	0
NM_178270	0	0	0	0	0	0	0	0	0	0	0	0
NM_052936	51	36	58	49	39	16	42	31	77	25	48	28
NM_001522	1	1	0	0	0	0	1	1	0	0	0	0
NM_022977	30	32	16	9	13	6	44	9	34	18	28	9
NM_004458	0	0	0	0	0	0	0	0	0	0	0	0
NM_145234	0	0	0	0	0	0	0	0	0	0	0	0
NM_015365	0	0	0	0	0	0	0	0	0	0	0	0
NM_001143983	0	0	0	0	0	0	0	0	0	0	0	0
NM_001143982	0	0	0	0	0	0	0	0	0	0	0	0
NM_001143981	0	0	0	0	0	0	0	0	0	0	0	0
NM_001171689	0	0	0	0	0	0	0	0	0	0	0	0
NM_001025580	0	0	0	0	0	0	0	0	0	0	0	0
NM_178153	0	0	0	0	0	0	0	0	0	0	0	0
NM_178152	0	0	0	0	0	0	0	0	0	0	0	0
NM_178151	0	0	0	0	0	0	0	0	0	0	0	0
NM_012471	0	1	0	1	0	2	3	0	1	0	1	0
NM_001195553	0	0	0	0	0	0	0	0	0	0	0	0
NR_131204	0	1	0	1	0	0	0	0	0	0	0	0
NM_000868	0	0	0	0	0	0	0	0	0	0	0	0
NM_001243963	0	0	0	0	0	0	0	0	0	0	0	0
NM_001256761	0	0	0	0	0	0	0	0	0	0	0	0
NM_001256760	0	0	0	0	0	0	0	0	0	0	0	0
NM_020871	0	0	0	0	0	0	0	0	0	0	0	0
NM_001136025	0	0	0	0	0	0	0	0	0	0	0	0
NM_001282337	0	0	0	0	0	0	0	0	0	0	0	0
NM_005032	0	0	0	0	0	0	0	0	0	0	0	0
NM_001172335	0	0	0	0	0	0	0	0	0	0	0	0
NR_132337	0	0	0	0	0	0	0	0	0	0	0	0
NM_001282338	0	0	0	0	0	0	2	0	1	0	0	1
NM_001168302	0	0	0	0	0	0	0	0	0	0	0	0
NM_001184965	0	0	0	0	0	0	0	0	0	0	0	0
NM_001168303	0	0	0	0	0	0	0	0	0	0	0	0
NM_033495	0	0	0	0	0	0	0	0	0	0	0	0
NM_001168299	0	0	0	0	0	1	0	0	0	0	0	0
NM_001168301	0	0	0	0	0	0	0	0	0	0	0	0
NM_001168300	0	0	0	0	0	0	0	0	0	0	0	0
NM_001184966	0	0	0	0	0	0	0	0	0	0	0	0
NM_019045	0	0	0	0	0	0	0	0	0	0	0	0
NM_001289109	1	2	0	0	0	0	0	1	0	0	0	0
NM_145305	492	626	445	397	535	213	846	537	645	467	646	536
NM_144658	1990	2216	1372	821	1381	892	2206	1486	1521	1342	1554	1590
NR_110311	0	0	0	0	0	0	0	0	0	0	1	0
NM_001560	63	114	85	42	39	128	20	26	32	40	27	78
NM_020721	1	0	0	4	0	0	0	0	0	0	0	0
NM_024778	0	0	0	0	0	0	0	0	0	0	0	0
NM_001031855	0	0	0	0	0	0	0	0	0	0	0	0
NM_015129	0	0	0	0	0	0	0	0	0	0	0	0
NM_145800	0	0	0	0	0	0	0	0	0	0	0	0
NM_024528	500	676	486	560	649	212	663	676	734	371	667	640
NM_013995	1453	1932	1408	1157	1513	549	1346	1458	2145	1195	1796	1493
NM_001122606	0	0	0	0	0	0	0	0	0	0	0	0
NM_145799	3447	4120	7335	3135	2570	2167	4954	2334	2879	3355	2704	3212
NM_145802	0	0	0	0	0	0	0	0	0	0	0	0
NM_002294	172	144	167	95	107	75	126	133	127	70	191	104
NR_131238	1	8	0	0	0	0	5	0	2	5	1	0
NM_001080139	0	0	0	0	0	0	0	0	0	0	0	0
NM_001080142	0	0	0	0	0	0	0	0	0	0	0	0
NM_001080144	0	0	0	0	0	0	0	0	0	0	0	0
NM_001080145	0	0	0	0	0	0	0	0	0	0	0	0
NM_001080138	0	0	0	0	0	0	0	0	0	0	0	0
NM_173571	0	0	0	0	0	0	0	0	0	0	0	0
NM_001242922	0	0	0	0	0	0	0	0	0	0	0	0
NM_001080146	0	0	0	0	0	0	0	0	0	0	0	0
NM_001080141	0	0	0	0	0	0	0	0	0	0	0	0
NM_001080143	0	0	0	0	0	0	0	0	0	0	0	0
NM_001080137	0	0	0	0	0	0	0	0	0	0	0	0
NM_000828	0	0	0	0	0	0	0	0	0	0	0	0
NM_007325	0	0	0	0	0	0	0	0	1	0	0	0
NM_001204401	0	0	0	0	0	0	4	0	1	0	0	0
NM_001167	0	0	0	1	1	0	3	4	1	0	3	2
NR_037916	0	0	0	0	0	0	0	0	0	0	0	0
NM_006603	0	0	0	0	0	0	0	0	0	0	0	0
NM_001042751	0	0	0	0	0	0	0	0	0	0	0	0
NM_001042750	0	0	0	0	0	0	0	0	0	0	0	0
NM_001282418	1	3	5	0	2	1	2	3	3	0	0	0
NM_001042749	52	52	22	16	25	17	44	33	28	30	30	32
NM_003399	51	18	27	43	20	8	36	11	66	32	10	47
NM_001282875	0	0	0	0	0	0	0	0	0	0	0	0
NM_001282874	0	0	0	0	0	0	0	0	0	0	0	0
NM_003069	0	0	0	1	2	0	0	0	0	0	0	1
NR_132647	0	0	0	0	0	0	0	0	0	0	0	0
NM_001281736	0	0	0	0	0	0	0	0	0	0	0	0
NM_182314	0	3	0	0	0	0	2	0	1	1	1	1
NM_006375	0	0	0	0	0	0	0	0	0	0	0	0
NM_145812	0	0	0	0	1	0	0	1	2	1	0	0
NM_001130847	0	0	0	0	0	0	0	0	0	0	0	0
NM_004208	0	0	0	0	0	0	0	0	0	0	0	0
NR_026975	97	112	87	70	97	18	243	52	238	107	12	88
NM_018388	0	0	0	0	0	0	0	0	0	0	0	0
NM_001170701	0	0	0	0	0	0	0	0	0	0	0	0
NM_001170703	0	0	0	0	0	0	1	0	0	0	0	0
NM_001170702	0	0	0	0	0	0	0	0	0	0	0	0
NM_147175	0	0	0	0	0	0	0	0	0	0	0	0
NR_110410	33	54	29	23	19	19	34	28	36	14	32	32
NM_001170704	1	1	1	2	4	3	12	1	4	1	3	6
NM_001077188	0	0	0	0	0	0	0	0	0	0	0	0
NM_133486	2	0	1	0	0	0	3	1	2	0	0	0
NM_004484	0	0	0	0	0	0	0	0	0	0	0	0
NM_001164619	0	0	0	0	0	0	0	0	0	0	0	0
NM_001164618	0	0	0	0	0	0	0	0	0	0	0	0
NM_001164617	0	0	0	0	0	0	0	0	0	0	0	0
NM_000194	2254	3596	2859	2117	2558	1007	2885	3159	4113	2048	2431	2934
NM_021796	1	0	0	0	0	0	0	0	0	0	0	0
NM_001316889	0	0	0	0	0	0	0	0	0	0	0	0
NM_001316888	0	0	0	0	0	0	0	0	0	0	0	0
NM_001316887	0	0	0	0	0	0	0	0	1	0	0	0
NM_001449	0	0	0	0	0	0	0	0	0	0	0	0
NM_001167819	0	0	0	0	0	0	0	0	0	0	0	0
NR_104652	0	0	0	0	0	0	0	0	0	0	0	0
NM_001159704	0	0	0	0	0	0	0	0	0	0	0	0
NM_001159703	0	0	0	0	0	0	0	0	0	0	0	0
NM_001159702	1	7	0	1	0	0	1	0	3	0	1	0
NM_182540	1294	998	1034	549	785	464	1012	769	863	513	1157	763
NM_001159700	0	0	0	0	0	0	0	0	0	0	0	0
NR_027621	0	0	0	0	0	0	0	0	0	0	0	0
NM_004840	91	64	71	19	50	34	67	54	59	51	17	47
NM_001306177	0	0	0	5	6	0	5	1	3	2	3	2
NM_004114	0	0	0	0	0	0	0	0	0	0	0	0
NM_033642	0	0	0	0	0	0	0	0	0	0	0	0
NM_001139498	0	0	0	0	0	0	0	0	0	0	0	0
NM_001139502	0	0	0	0	0	0	0	0	0	0	0	0
NM_001139501	0	0	0	0	0	0	0	0	0	0	0	1
NM_001139500	0	0	0	0	0	0	0	0	0	0	0	0
NM_005369	0	0	0	0	0	0	0	0	0	0	0	0
NM_001171879	0	0	0	0	0	0	0	0	0	0	0	0
NM_001099855	0	0	0	0	0	0	0	0	0	0	0	0
NM_001171876	0	0	0	0	0	0	0	0	0	0	0	0
NM_001171878	0	0	0	0	0	0	0	0	0	0	0	0
NM_001171877	0	0	0	0	0	0	0	0	0	0	0	0
NR_104228	0	0	0	3	0	0	0	0	0	0	0	0
NM_134446	0	0	0	0	0	0	0	0	0	0	0	0
NM_134445	0	0	0	0	0	0	0	0	0	0	0	0
NM_001306145	4	8	5	6	8	1	13	7	18	5	3	4
NM_005491	0	0	0	0	0	0	0	0	0	0	0	0
NM_001177466	0	0	0	0	0	0	0	0	0	0	0	0
NM_001177465	0	0	0	0	0	0	0	0	0	0	0	0
NM_001184808	0	0	0	0	0	0	0	0	0	0	0	0
NM_031462	0	0	0	0	0	0	0	0	0	0	0	0
NM_000252	300	177	282	109	191	151	236	260	158	180	159	136
NM_001306144	752	788	884	574	684	336	960	700	906	476	702	630
NM_001242614	0	0	0	0	0	0	0	0	1	0	0	0
NM_003828	0	1	1	0	1	0	3	2	2	0	0	1
NM_173493	0	0	0	0	0	0	0	1	0	0	0	0
NM_001178106	0	0	0	0	0	0	0	0	0	0	0	0
NM_000808	0	0	0	0	0	0	0	0	0	0	0	0
NM_004344	495	557	527	427	506	224	620	557	711	414	544	479
NM_007150	0	0	0	0	0	0	0	0	0	0	0	0
NM_001178113	12	0	2	0	0	1	0	1	0	0	1	0
NM_001178108	0	0	0	0	0	0	0	0	0	0	0	0
NM_001178107	0	0	0	0	0	0	0	0	0	0	0	0
NM_001178115	0	0	0	1	1	0	0	1	1	0	0	2
NM_001178110	0	0	0	0	0	0	0	0	0	0	0	0
NM_001178109	0	0	0	0	0	0	0	0	0	0	0	0
NM_005362	0	0	0	0	0	0	0	0	0	0	1	0
NM_001278116	0	0	0	0	0	0	1	0	0	0	0	1
NR_073156	22	26	30	27	18	7	19	25	12	12	19	19
NM_001303620	0	0	0	0	0	0	0	0	0	0	0	0
NM_001586	0	0	0	0	0	0	0	0	0	0	0	0
NM_002436	0	0	0	0	0	0	0	0	0	0	0	0
NM_006730	21	8	20	3	7	4	20	9	19	6	9	11
NM_000513	0	0	0	0	0	0	0	0	0	0	0	0
NM_001205201	0	0	0	0	0	0	0	0	0	0	0	0
NM_000402	0	0	0	3	0	0	4	6	4	0	1	4
NM_000132	10	8	9	6	10	12	24	8	27	13	1	4
NM_001166462	0	0	2	0	1	0	0	1	1	2	0	0
NM_001166461	0	0	0	0	0	0	0	0	0	0	0	0
NM_001166460	0	0	0	0	0	0	0	0	0	0	0	0
NM_001042351	1	1	1	6	5	0	7	3	3	0	4	0
NM_001009934	0	0	0	0	0	0	0	0	0	0	0	0
NM_001009932	31	16	10	14	9	10	18	15	26	9	32	12
NM_001009933	0	0	0	0	0	0	0	0	0	0	0	0
NM_001304990	2	0	2	1	1	1	1	1	1	0	1	1
NM_001184797	0	0	1	1	0	0	0	1	2	1	0	2
NM_018196	44	42	28	22	13	13	22	17	26	23	21	30
NM_001289	214	179	127	690	580	150	504	209	1219	306	494	335
NM_012227	1215	749	1396	1047	1520	342	1706	1264	1886	582	1230	1470
NM_018390	2335	1601	1877	871	437	1209	1713	451	970	537	832	1408
NM_013239	212	154	198	262	166	75	245	55	295	93	83	228
NR_028057	0	0	0	0	0	0	0	0	0	0	0	0
NR_027231	0	0	0	0	0	0	0	0	0	0	0	0
NR_027232	7	4	3	2	3	1	3	5	6	1	4	5
NM_000451	0	0	0	0	0	0	0	0	0	0	0	0
NM_172246	0	0	0	0	0	0	0	0	0	0	0	0
NM_172245	0	0	0	0	0	0	0	0	0	0	0	0
NM_006140	0	0	0	0	0	0	0	0	0	0	0	0
NM_001161529	0	1	0	0	0	0	0	0	0	0	0	1
NM_001161530	0	0	0	0	0	0	0	0	0	0	0	0
NM_001161532	0	0	0	0	0	0	0	0	0	0	0	0
NM_001161531	1	0	0	0	0	0	0	0	0	0	0	0
NR_110830	0	0	0	0	0	0	1	0	0	0	0	0
NM_172249	0	0	0	0	0	0	0	0	0	0	0	0
NR_037461	0	0	0	0	0	0	0	0	0	0	0	0
NM_001012288	0	0	0	0	0	0	0	0	0	0	0	0
NR_027760	0	0	0	0	0	0	0	0	0	0	0	0
NM_172247	0	0	0	0	0	0	0	0	0	0	0	0
NM_022148	0	0	0	0	0	0	0	0	0	0	0	0
NR_026711	47	41	23	30	26	1	53	13	33	2	22	7
NM_002183	140	126	27	35	72	43	55	57	102	33	96	99
NM_001267713	0	0	0	0	0	0	0	0	0	0	0	0
NR_026710	29	34	44	10	13	7	18	12	21	8	7	9
NR_130733	45	34	26	8	18	5	39	13	33	7	13	11
NM_001636	22956	15236	25858	22862	18141	9146	20789	19254	23690	11989	21834	26735
NM_178129	5863	4065	5573	2822	3670	1963	3733	3442	3332	2179	3990	3661
NR_027383	30	33	25	18	16	12	42	21	33	11	37	41
NM_004043	0	0	0	0	0	0	0	0	0	0	0	0
NM_001171039	0	0	0	0	0	0	0	0	0	0	0	0
NM_001171038	0	0	0	0	0	0	0	0	0	0	0	1
NM_005088	0	0	0	0	0	0	0	0	0	0	0	0
NR_037842	4	5	0	1	1	0	5	0	1	0	0	3
NR_106737	0	0	0	0	0	0	0	0	0	0	0	0
NM_002414	0	0	0	0	0	0	0	0	0	0	0	0
NM_001122898	0	0	0	0	0	0	0	0	0	0	0	0
NM_001277710	7	2	3	1	1	0	2	1	0	1	5	2
NM_003918	0	0	0	0	0	0	0	0	0	0	0	0
NM_001079855	0	0	0	0	0	0	0	0	0	0	0	0
NM_001184702	0	0	0	0	0	0	0	0	0	0	0	0
NM_001184704	0	0	0	0	0	0	0	0	0	0	0	0
NM_001184703	0	0	0	0	0	0	0	0	0	0	0	0
NM_001282631	0	0	0	0	0	0	0	0	1	0	0	1
NM_001282628	0	0	0	0	0	0	0	0	0	0	0	0
NM_001669	324	176	243	80	158	37	282	129	212	177	297	146
NM_000047	0	0	0	0	0	0	0	0	0	0	0	0
NM_004042	0	0	0	0	0	0	0	0	0	0	0	0
NM_001201539	0	0	0	0	0	0	0	0	0	0	0	0
NM_001201538	0	0	0	0	0	0	0	0	0	0	0	0
NM_015419	0	0	0	0	0	0	0	0	0	0	0	0
NR_046643	1	0	0	0	1	0	4	0	0	1	0	0
NR_034031	213	122	275	224	166	108	321	143	202	158	113	191
NR_110390	0	0	0	0	0	0	0	0	0	0	0	0
NR_039927	0	0	0	0	0	0	0	0	0	0	0	0
NM_016379	0	0	0	0	0	0	0	0	0	0	0	0
NR_039924	0	0	0	4	2	0	6	2	1	0	1	0
NM_013452	0	2	0	0	0	1	2	0	0	0	0	0
NM_004650	17	13	23	17	9	10	36	13	16	10	15	20
NM_001172672	0	0	0	0	0	0	0	0	0	0	0	0
NM_001142389	0	0	0	0	0	0	0	0	0	0	0	0
NM_016378	0	0	1	0	0	1	0	0	0	0	0	0
NR_030380	0	0	0	0	0	0	0	0	0	0	0	0
NM_001001888	0	0	0	1	0	0	1	0	0	0	0	1
NM_174951	0	0	0	0	0	0	0	0	0	0	0	0
NM_001171186	0	0	0	0	0	0	0	0	0	0	0	0
NM_205849	0	0	0	0	0	0	0	0	0	0	0	0
NM_000273	2	0	0	0	0	0	1	1	0	1	0	0
NM_001195081	0	0	0	0	0	0	0	0	0	0	0	0
NM_001193281	0	0	0	0	0	0	0	0	0	0	0	0
NM_001171991	0	0	0	0	0	0	0	0	0	0	0	0
NM_001122608	0	0	0	0	0	0	0	0	0	0	0	0
NM_005333	1	0	0	0	1	0	0	0	1	0	0	0
NR_049865	0	0	0	0	0	0	0	0	0	0	0	0
NM_182681	0	0	0	0	0	0	0	0	0	0	0	0
NM_182680	1	0	0	0	0	0	1	0	0	0	0	0
NM_001142	0	0	0	0	0	0	0	0	0	0	0	0
NM_078629	0	0	0	0	0	0	0	0	0	0	0	0
NM_078628	384	747	856	624	455	187	1059	473	902	785	837	667
NM_001282174	0	0	0	0	0	0	0	0	0	0	0	0
NM_001193270	2	4	4	0	1	0	3	2	5	1	5	5
NM_006800	14	29	18	13	17	6	27	12	28	29	21	17
NM_002765	0	0	0	0	0	0	0	0	0	0	0	0
NM_001039091	0	0	0	0	0	0	0	0	0	0	0	1
NM_016610	0	0	0	0	0	0	0	0	0	0	0	0
NM_016562	2800	1604	2051	1218	2147	1417	2482	2805	3279	2166	2006	1469
NM_138636	0	0	0	0	0	0	0	0	0	0	0	0
NR_030727	3	2	0	0	2	2	1	0	0	0	0	0
NM_174901	2	2	4	2	2	2	2	2	5	2	3	1
NR_045260	1	0	1	0	0	0	0	0	0	0	1	1
NR_046087	2	0	0	0	0	0	0	0	0	0	0	0
NM_001135995	0	0	0	0	0	0	0	0	0	0	1	1
NR_106734	0	0	0	0	0	0	0	0	0	0	0	0
NM_004251	34	37	35	16	28	10	36	17	54	23	24	29
NM_001011658	1	0	0	0	0	0	0	0	0	0	0	0
NM_001128835	0	0	0	0	0	0	0	0	0	0	0	0
NM_001195328	0	0	0	0	0	0	0	0	0	0	0	0
NM_014563	0	0	0	0	0	0	0	0	0	0	0	0
NM_152634	0	0	0	2	0	0	2	1	0	1	1	0
NM_001297564	0	0	0	0	0	0	0	0	0	0	0	0
NM_001297563	2	3	5	2	2	0	2	3	4	1	2	1
NM_001001996	0	0	0	0	0	0	0	0	0	0	0	0
NM_005278	0	0	0	0	0	0	0	0	0	0	0	0
NM_001001995	30	33	18	14	30	8	72	22	47	21	15	17
NR_110506	217	218	203	130	134	54	207	134	195	118	191	171
NM_001177475	0	0	0	0	0	0	0	0	0	0	0	0
NM_152581	31	27	21	8	9	7	17	16	30	17	14	18
NM_001018113	8	16	16	7	9	1	15	11	14	7	4	12
NM_152633	0	0	0	0	0	0	0	0	0	0	0	0
NM_001031739	0	0	0	0	0	0	0	0	0	0	0	0
NM_080873	0	0	0	0	0	0	0	0	0	0	0	0
NM_001201583	0	0	0	0	0	0	0	0	0	0	0	0
NM_024087	0	0	0	0	0	0	0	0	0	0	0	0
NM_001168531	0	0	0	0	0	0	0	0	0	0	0	0
NM_001168530	0	0	0	0	0	0	0	0	0	0	0	0
NM_001012428	0	0	0	0	0	0	0	0	0	0	0	0
NM_004469	0	0	0	1	0	0	0	1	1	0	0	0
NM_001721	0	0	0	0	0	0	0	0	0	0	0	0
NM_203281	0	0	0	0	0	0	0	0	0	0	0	0
NM_020665	7	3	8	2	6	9	5	8	6	0	3	11
NR_026551	160	129	266	126	124	112	251	97	160	131	185	139
NR_126564	0	0	0	0	0	0	0	0	0	0	0	0
NM_001272071	4	10	0	2	5	3	7	2	8	3	1	2
NM_005089	386	444	775	472	477	256	909	354	425	456	400	488
NR_002725	0	0	0	0	0	0	0	0	0	0	0	0
NM_003916	0	0	0	0	0	0	0	0	0	0	0	0
NM_007220	115	149	142	70	55	50	107	83	74	72	108	98
NM_005314	94	51	28	6	17	26	52	20	24	92	36	13
NM_001277307	2	1	2	1	1	1	2	1	2	6	3	0
NR_039762	1	0	0	0	0	1	0	0	0	0	0	0
NM_004057	0	0	0	0	0	0	0	0	0	0	0	0
NM_032796	0	0	0	0	0	1	0	0	0	0	0	0
NR_033181	0	0	0	0	0	0	0	0	0	0	0	0
NM_018360	67	108	109	45	72	52	141	84	114	83	71	97
NM_001198719	15	14	14	22	26	7	16	21	29	7	15	25
NM_002893	264	165	197	285	391	97	536	472	458	145	310	426
NM_001168683	0	0	0	0	0	0	0	0	0	0	0	0
NR_039925	0	0	0	0	0	0	0	0	0	0	0	0
NR_046632	0	0	0	0	0	0	0	0	0	0	0	0
NM_001037535	0	0	0	0	0	0	0	0	0	0	0	0
NM_006746	0	0	0	0	0	0	0	0	0	0	0	0
NM_001037536	0	0	0	0	0	0	0	0	0	0	0	0
NM_001037540	6	10	14	4	4	0	12	3	19	3	0	4
NM_000330	0	0	1	1	1	1	0	0	1	0	2	5
NR_046642	0	0	0	0	0	0	0	0	0	0	0	0
NR_029379	15	9	13	8	9	0	16	5	21	10	8	5
NM_000292	909	933	1256	552	586	447	1009	609	996	582	716	822
NM_000284	0	0	0	0	0	0	0	0	0	0	0	0
NM_001173454	10	0	3	2	3	0	4	7	6	3	0	0
NM_001173456	0	0	0	0	0	0	0	0	0	0	0	0
NM_001173455	0	0	0	0	0	0	0	0	0	0	0	0
NR_037414	0	3	0	0	1	0	0	0	3	0	2	0
NR_024440	1	0	1	1	0	0	0	0	0	0	0	0
NR_023358	0	2	2	4	2	0	6	2	4	14	0	2
NM_001412	2371	3402	4206	3664	3357	1783	5461	3624	4015	3452	2900	3913
NR_046592	1	1	0	0	1	0	3	1	2	1	1	0
NM_153270	0	12	0	0	2	0	7	5	23	2	28	3
NM_206923	71	60	45	36	53	25	88	42	97	25	72	38
NM_015884	630	833	566	323	418	291	610	475	738	421	592	557
NM_001258423	0	0	0	0	0	0	0	0	0	0	0	0
NM_004595	363	439	443	355	320	165	604	318	432	240	275	287
NR_046639	0	0	0	0	0	0	0	0	0	0	0	0
NM_152577	0	0	0	0	0	0	0	0	0	0	0	0
NM_182699	0	0	0	0	0	0	0	0	0	0	0	0
NM_173495	0	0	0	0	0	0	0	0	0	0	0	1
NM_006406	1169	1208	1605	1292	1254	405	1237	1745	1343	1010	1986	1258
NM_002970	0	0	0	0	0	0	0	0	0	0	0	0
NR_027783	93	91	97	52	107	22	106	93	127	50	133	62
NM_152761	0	0	0	0	0	0	0	0	0	0	0	0
NM_001169574	0	0	0	0	0	0	0	0	0	0	0	0
NM_001415	9596	11667	16146	11934	9396	6579	14587	8584	13667	9911	8468	12194
NM_003410	0	0	0	0	0	0	0	0	0	0	0	0
NM_001178085	6	8	3	3	3	1	7	2	5	10	5	5
NM_001178084	0	0	0	0	0	0	0	0	0	0	0	0
NM_001178095	0	0	0	0	0	0	0	0	0	0	0	0
NM_001178086	0	0	0	0	0	0	0	0	0	0	0	0
NR_046657	1	1	5	1	2	3	4	1	1	1	1	7
NM_001136234	0	0	0	0	0	0	0	0	0	0	0	0
NM_001136233	0	0	0	0	0	0	0	0	0	0	0	0
NR_003007	0	0	0	0	0	0	2	0	0	0	0	1
NR_046638	0	0	0	0	0	0	0	0	0	0	0	0
NM_139058	1	1	3	1	2	0	1	1	1	0	1	2
NM_173523	0	0	0	0	0	0	0	0	0	0	0	0
NM_173699	0	0	0	0	0	0	0	0	0	0	0	0
NM_001271752	0	0	0	0	0	0	0	0	0	0	0	0
NR_001559	0	0	0	0	0	0	0	0	0	0	0	0
NR_002784	0	0	0	0	0	0	1	0	0	0	0	0
NM_001136533	0	0	0	0	0	0	0	0	0	0	0	0
NM_182506	0	0	0	0	0	0	0	0	0	0	0	0
NM_001017930	0	0	0	0	0	0	0	0	0	0	0	0
NR_106750	0	0	0	0	0	0	0	0	0	0	0	0
NR_049877	0	0	0	0	0	0	0	0	0	0	0	0
NM_002364	0	0	0	0	0	0	0	0	0	0	0	0
NM_002363	0	0	0	0	0	0	0	0	0	0	0	0
NM_177415	0	0	0	0	0	0	0	0	0	0	0	0
NM_177404	0	0	0	0	0	0	0	0	0	0	0	0
NM_002365	0	0	0	0	0	1	0	0	0	0	0	0
NM_002367	1	1	0	1	1	0	0	0	1	0	0	0
NM_000475	0	1	0	0	1	0	0	1	0	0	0	0
NM_025159	1378	1476	2606	550	1242	623	2068	1341	1023	1591	1247	1133
NM_152787	1310	1464	902	542	887	458	1359	896	1470	816	1121	1029
NM_031894	0	0	0	0	0	0	0	0	0	0	0	0
NR_037478	0	0	0	0	0	0	0	0	0	0	0	0
NR_031646	0	0	0	0	0	0	0	0	0	0	0	0
NM_203408	0	0	0	0	0	0	0	0	0	0	0	0
NM_031442	0	0	0	0	0	0	0	0	0	0	0	0
NM_152631	0	0	0	0	0	0	0	0	0	0	0	0
NM_001099921	0	0	0	0	0	0	0	0	0	0	0	0
NM_152632	0	0	0	0	0	0	0	0	0	0	0	0
NM_001271682	0	0	0	0	0	0	0	0	0	0	0	0
NM_001013736	0	0	0	0	0	0	0	0	0	0	0	0
NM_021083	0	2	1	0	2	1	2	1	1	2	7	1
NM_000397	3762	3493	4953	1442	3279	1871	4068	2647	3785	2491	2632	2473
NM_006520	389	663	322	376	505	134	495	496	681	331	529	414
NM_012274	0	0	0	0	0	0	0	0	0	0	0	0
NR_039674	0	0	0	0	0	0	0	0	0	0	0	0
NM_001163334	0	0	0	0	0	0	0	0	0	0	0	0
NM_001170752	0	0	0	0	0	0	0	0	0	0	0	0
NM_001170751	0	0	0	0	0	0	0	0	0	0	0	0
NM_001170750	0	0	0	0	0	0	0	0	0	0	0	0
NM_006307	0	0	0	0	0	0	0	0	0	0	0	0
NM_001034853	8	2	2	1	4	4	11	3	10	1	5	5
NM_021242	267	191	284	174	197	75	317	193	274	148	139	155
NM_001098791	0	0	0	0	0	0	0	0	0	0	0	0
NM_001098790	0	0	0	0	0	0	0	0	0	0	0	0
NR_046706	32	40	40	7	16	9	32	15	32	16	19	17
NR_110385	0	0	0	0	1	0	0	0	0	0	0	0
NR_037501	0	0	0	0	0	0	0	0	0	0	0	0
NR_039763	0	0	0	0	0	0	0	0	0	0	2	0
NM_017745	0	0	0	0	0	0	0	0	0	0	0	0
NM_001123385	3	6	5	2	3	2	6	3	2	3	5	9
NR_110386	1	1	3	0	0	0	2	1	0	1	1	1
NM_005765	3107	2607	2092	1487	2235	979	1956	2185	2907	1386	2623	1957
NM_001195522	1	0	0	0	0	0	0	0	0	0	0	0
NM_004229	3143	3236	2895	1686	2152	1419	4317	2119	4013	2605	1921	2650
NM_001289773	20	31	19	14	20	6	32	18	31	9	7	26
NR_027761	1	1	1	1	0	1	2	1	3	1	1	3
NM_001356	0	0	0	0	0	0	0	0	0	0	0	0
NR_106988	0	0	0	0	0	0	0	0	0	0	0	0
NM_001193417	0	0	0	0	0	0	0	0	0	0	0	0
NM_001193416	0	0	0	0	0	0	0	0	0	0	0	0
NR_126094	40	48	55	22	9	26	71	4	42	18	39	32
NR_126093	0	0	0	0	0	0	0	0	0	0	0	0
NM_022567	0	1	11	1	3	1	0	1	2	1	1	2
NM_005300	0	0	0	0	0	0	0	0	0	0	0	0
NM_001097579	0	0	0	0	0	1	0	1	0	1	0	0
NM_080817	100	23	56	16	66	24	63	42	77	18	15	8
NR_002191	0	0	0	0	0	0	0	0	0	0	0	0
NR_110387	1	0	4	1	3	0	3	4	4	1	0	1
NM_001270458	0	0	0	0	0	0	0	0	0	0	0	0
NM_000240	0	0	0	0	0	0	0	0	0	0	0	0
NM_000266	0	0	0	0	0	0	0	0	0	0	0	0
NM_173794	372	476	488	280	334	153	450	401	520	319	344	467
NM_022076	0	0	0	0	0	0	0	0	0	0	0	0
NM_024689	0	0	0	0	0	0	0	0	0	0	0	0
NM_176819	2	0	0	0	0	0	1	0	0	0	0	0
NR_104644	0	0	0	0	0	0	0	0	1	0	0	1
NR_104645	0	0	0	0	0	0	0	0	0	0	0	0
NR_102268	0	0	0	0	0	0	0	0	0	0	0	0
NR_029636	2	3	0	1	0	1	1	0	0	0	0	1
NR_125365	0	0	0	0	0	0	0	1	0	0	0	0
NR_029635	8	13	7	1	5	2	17	2	11	4	3	5
NR_110388	0	0	0	0	0	0	0	0	0	0	0	0
NM_001129900	0	0	0	0	0	0	0	0	0	0	0	0
NM_017776	0	0	0	0	0	0	0	0	0	0	0	0
NM_001129899	0	0	0	0	0	0	0	0	0	0	0	0
NM_001129898	0	0	0	0	0	0	0	0	0	0	0	0
NR_015378	75	103	107	46	62	46	100	66	93	40	79	84
NM_019886	201	140	195	177	274	90	368	297	258	118	243	330
NM_006915	637	577	503	234	387	269	467	510	686	305	354	462
NR_046101	4	2	0	0	1	1	1	0	0	0	1	1
NM_001282849	0	0	0	0	0	0	0	0	0	0	0	0
